ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
2801516,2815374,1,2
2801516,2822634,1,2
2801516,2822968,1,2
2801516,2823132,1,2
2801516,2823150,1,2
2801516,2827860,1,2
2801516,2828002,1,2
2801516,2828013,1,2
2801516,2828347,1,2
2801516,2836367,1,2
2801516,2848474,1,2
2801516,2848636,1,2
2801516,2852845,1,2
2801516,2853327,1,2
2801516,2853340,1,2
2801516,2862173,1,2
2801516,2866384,1,2
2801516,2874906,1,2
2801516,2879962,1,2
2801516,2879975,1,2
2801516,2880290,1,2
2801516,2880291,1,2
2801516,2880298,1,2
2801516,2880447,1,2
2801516,2887784,1,2
2801516,2888128,1,2
2801516,2893319,1,2
2807736,2726388,1,1
2807870,2725987,1,2
2807870,2725988,1,2
2807870,2822969,1,1
2807870,2848635,1,2
2807870,2861841,1,1
2807893,2807893,0,0
2807894,2726830,1,1
2812947,2812948,1,1
2812948,2812948,0,0
2812949,2812949,0,0
2812961,2726823,1,2
2812961,2726825,1,2
2812961,2853326,1,1
2812961,2888127,1,1
2812962,2726828,1,1
2813104,2726664,1,1
2813104,2813104,0,0
2813105,2726670,1,1
2813106,2726672,1,2
2813106,2726673,1,2
2813106,2726675,1,2
2813106,2813107,1,1
2813107,2726673,1,1
2813107,2813107,0,0
2813108,2813108,0,0
2815235,2822634,1,1
2815237,2725208,1,2
2815374,2725749,1,2
2815374,2892976,1,1
2822634,2725198,1,1
2822634,2822634,0,0
2822635,2725204,1,2
2822635,2725206,1,2
2822965,2726389,1,2
2822967,2725987,1,2
2822968,2822968,0,0
2822969,2822969,0,0
2822985,2812949,1,1
2823132,2726823,1,2
2823132,2726826,1,2
2823132,2726828,1,2
2823132,2807894,1,2
2823132,2812961,1,1
2823132,2823132,0,0
2823132,2853326,1,2
2823132,2853327,1,1
2823132,2874906,1,2
2823132,2880298,1,2
2823132,2888127,1,2
2823149,2726519,1,2
2823149,2893319,1,1
2823150,2823150,0,0
2823154,2823154,0,0
2823316,2727186,1,1
2827860,2725199,1,1
2828002,2725744,1,2
2828002,2725745,1,2
2828002,2828002,0,0
2828002,2887806,1,1
2828012,2725636,1,2
2828013,2828013,0,0
2828347,2726665,1,1
2828347,2828347,0,0
2836003,2725759,1,1
2836331,2726520,1,2
2836331,2836331,0,0
2836334,2726669,1,2
2836334,2836334,0,0
2836334,2862016,1,1
2836334,2880448,1,1
2836367,2727185,1,1
2840575,2725638,1,2
2840575,2840575,0,0
2848304,2827860,1,1
2848473,2725636,1,1
2848473,2848473,0,0
2848474,2866542,1,1
2848635,2848635,0,0
2848636,2725989,1,1
2848636,2848636,0,0
2852845,2725199,1,2
2852845,2815235,1,1
2852845,2848304,1,1
2852986,2725747,1,2
2852986,2799933,1,1
2852986,2852986,0,0
2853326,2726824,1,1
2853327,2726827,1,2
2853327,2726829,1,2
2853327,2726830,1,2
2853327,2812962,1,1
2853327,2888128,1,1
2853340,2853340,0,0
2861836,2726385,1,1
2861841,2822968,1,1
2862016,2726668,1,1
2862172,2727186,1,2
2862172,2862172,0,0
2862172,2862173,1,1
2862173,2836367,1,1
2862173,2862173,0,0
2866384,2725200,1,1
2866384,2866384,0,0
2866542,2866542,0,0
2866873,2726520,1,2
2866873,2807909,1,2
2866873,2823149,1,1
2866873,2836331,1,1
2866873,2866873,0,0
2874559,2725198,1,2
2874559,2725200,1,2
2874559,2725206,1,2
2874559,2725208,1,2
2874559,2725637,1,2
2874559,2725638,1,2
2874559,2725746,1,2
2874559,2725748,1,2
2874559,2725749,1,2
2874559,2725756,1,2
2874559,2725759,1,2
2874559,2725762,1,2
2874559,2725987,1,2
2874559,2725989,1,2
2874559,2726132,1,2
2874559,2726133,1,2
2874559,2726381,1,2
2874559,2726382,1,2
2874559,2726384,1,2
2874559,2726387,1,2
2874559,2726389,1,2
2874559,2726519,1,2
2874559,2726665,1,2
2874559,2726667,1,2
2874559,2726668,1,2
2874559,2726670,1,2
2874559,2726673,1,2
2874559,2726675,1,2
2874559,2726824,1,2
2874559,2726826,1,2
2874559,2726827,1,2
2874559,2726829,1,2
2874559,2807893,1,2
2874559,2812948,1,2
2874559,2812949,1,2
2874559,2812961,1,2
2874559,2812962,1,2
2874559,2813105,1,2
2874559,2813107,1,2
2874559,2815374,1,2
2874559,2822634,1,2
2874559,2822968,1,2
2874559,2823132,1,2
2874559,2823154,1,2
2874559,2827860,1,2
2874559,2828013,1,2
2874559,2828347,1,2
2874559,2836367,1,2
2874559,2848636,1,2
2874559,2852845,1,2
2874559,2852986,1,2
2874559,2853327,1,2
2874559,2853340,1,2
2874559,2853341,1,2
2874559,2862173,1,2
2874559,2866384,1,2
2874559,2874906,1,2
2874559,2874928,1,2
2874559,2879962,1,2
2874559,2879975,1,2
2874559,2880291,1,2
2874559,2880447,1,2
2874559,2887784,1,2
2874559,2888128,1,2
2874559,2893319,1,2
2874575,2725206,1,2
2874906,2726825,1,1
2874928,2726671,1,1
2874928,2874928,0,0
2879962,2725745,1,2
2879962,2725747,1,2
2879962,2725748,1,2
2879962,2815374,1,1
2879962,2828002,1,1
2879962,2887806,1,2
2879962,2892976,1,2
2879975,2725638,1,2
2879975,2828012,1,1
2879975,2840575,1,1
2879975,2848473,1,2
2880131,2726389,1,1
2880290,2880290,0,0
2880290,2880291,1,1
2880291,2726133,1,1
2880291,2880291,0,0
2880298,2726829,1,1
2880298,2880298,0,0
2880447,2726664,1,2
2880447,2726666,1,2
2880447,2726667,1,2
2880447,2726669,1,2
2880447,2726672,1,2
2880447,2726674,1,2
2880447,2726675,1,2
2880447,2800259,1,1
2880447,2813104,1,2
2880447,2813106,1,1
2880447,2828347,1,2
2880447,2836334,1,1
2880447,2853340,1,2
2880447,2862016,1,2
2880447,2874929,1,2
2880448,2726669,1,1
2887784,2725200,1,2
2887784,2866384,1,1
2887806,2725744,1,1
2887806,2887806,0,0
2888113,2726133,1,2
2888113,2812948,1,2
2888113,2812949,1,2
2888113,2880291,1,2
2888127,2726826,1,1
2888127,2888127,0,0
2888128,2888128,0,0
2892976,2725748,1,1
2892976,2725749,1,1
2892977,2725759,1,2
2892977,2725762,1,2
2893142,2726381,1,2
2893143,2726384,1,2
2893319,2726519,1,1
2893319,2893319,0,0
3002369,3002369,0,0
3002718,3002718,0,0
3003343,3003343,0,0
3009775,3009775,0,0
3011040,3011040,0,0
3016130,3016130,0,0
3017543,3017543,0,0
3019861,3019861,0,0
3021529,3021529,0,0
3022831,3022831,0,0
3023614,3023614,0,0
3027468,3027468,0,0
3034408,3034408,0,0
3037208,3037208,0,0
4000500,4080277,6,6
4000500,4080412,4,4
4000500,4080719,7,7
4000500,4110932,6,6
4000500,4126180,9,9
4000500,4134660,8,8
4000500,4149749,6,6
4000500,4225249,5,5
4000500,4241346,4,5
4000500,4250014,5,5
4000500,4323818,4,4
4000500,37113210,8,8
4000501,4080277,5,5
4000501,4080412,3,3
4000501,4080719,6,6
4000501,4110184,2,2
4000501,4126180,8,8
4000501,4134660,7,7
4000501,4149749,5,5
4000501,4225249,4,4
4000501,4241346,3,4
4000501,4250014,4,4
4000501,4323818,3,3
4000501,37113210,7,7
4000501,37117438,6,6
4000610,36715042,4,7
4000738,2001551,3,6
4000738,4021904,5,6
4000738,4125858,4,4
4000738,4140162,3,3
4000738,4174690,4,4
4000738,4266393,4,4
4000738,4336765,6,6
4000738,4336766,7,7
4000738,40480172,3,3
4000888,2001490,1,1
4000888,4221982,1,1
4000889,2001467,1,1
4000889,2001469,2,2
4000889,2001470,2,2
4000889,4000619,3,3
4000889,4020376,4,4
4000889,4069636,4,4
4000889,4081158,3,4
4000889,4146733,2,3
4000889,4147581,4,4
4000889,4148834,2,3
4000889,4174690,3,3
4000889,4180615,3,3
4000889,4215602,3,3
4000889,4332245,3,3
4000889,4337317,3,3
4000889,40480172,2,2
4000889,40483557,3,4
4000889,40485434,1,1
4000889,44790436,2,2
4000905,40485434,1,1
4001217,44783731,2,2
4001731,2001469,4,4
4001731,4031920,5,5
4001731,4039864,4,4
4001731,4069636,6,6
4001731,4146733,4,5
4001731,4174690,5,5
4001731,4180615,5,5
4001731,4337440,3,3
4001731,40485434,3,3
4001731,44790436,4,4
4001901,2001467,2,2
4001901,2001470,3,3
4001901,4000619,4,4
4001901,4020376,5,5
4001901,4069636,5,5
4001901,4081158,4,5
4001901,4146733,3,4
4001901,4147581,5,5
4001901,4148834,3,4
4001901,4174690,4,4
4001901,4180615,4,4
4001901,4215602,4,4
4001901,4332245,4,4
4001901,4337317,4,4
4001901,40480172,3,3
4001901,40483557,4,5
4001901,40485434,2,2
4001901,44790436,3,3
4001901,44805913,4,4
4002031,2001469,3,4
4002031,2001474,2,2
4002031,2001476,3,6
4002031,2001490,3,4
4002031,4018430,5,6
4002031,4031920,5,5
4002031,4039864,3,4
4002031,4069636,6,6
4002031,4083543,2,2
4002031,4140440,4,5
4002031,4144854,3,3
4002031,4146733,4,5
4002031,4164437,2,3
4002031,4174690,5,5
4002031,4222516,2,3
4002031,4322710,6,8
4002031,4336768,3,3
4002031,4337440,3,3
4002031,4338611,4,4
4002031,4351734,2,2
4002031,40479326,6,6
4002031,40480989,5,5
4002031,40481068,3,5
4002031,40483333,3,5
4002031,44783044,4,4
4002031,44789858,6,8
4002031,44790436,4,4
4002046,4322710,4,4
4002046,44789858,4,4
4002365,2001469,5,5
4002365,2001474,4,4
4002365,2001476,5,8
4002365,2001490,6,6
4002365,4018430,6,8
4002365,4031920,6,7
4002365,4039864,5,5
4002365,4069636,7,8
4002365,4083543,4,4
4002365,4140440,7,7
4002365,4144854,5,5
4002365,4146733,5,7
4002365,4164437,5,5
4002365,4222516,5,5
4002365,4322710,6,6
4002365,4337440,4,5
4002365,4338611,6,6
4002365,4351734,4,4
4002365,40479326,5,5
4002365,40480989,4,4
4002365,40481068,3,5
4002365,40483333,4,5
4002365,44789858,6,6
4002365,44790436,5,6
4002404,4075541,1,1
4002404,4130387,2,2
4002404,4140992,4,4
4002404,4179395,3,3
4002404,4337439,3,3
4002404,40482392,3,3
4002404,42709991,2,2
4003033,4110184,6,6
4003033,4323818,6,7
4003041,4083543,6,6
4003041,4181800,6,6
4003043,2001490,5,5
4003043,4019141,5,5
4003043,4020234,5,5
4003043,4338609,6,6
4003043,42709991,5,5
4003047,4221982,3,3
4003382,4021904,4,5
4003382,4115329,2,2
4003382,4336766,6,6
4003382,4337437,5,6
4003382,4338610,5,5
4003382,4339961,5,6
4003382,40480172,2,2
4003387,2001467,3,3
4003387,2001469,3,4
4003387,2001470,4,4
4003387,2001490,4,4
4003387,4000619,5,5
4003387,4020376,6,6
4003387,4051169,3,3
4003387,4069636,6,6
4003387,4081158,5,6
4003387,4140440,5,5
4003387,4146733,4,5
4003387,4147581,6,6
4003387,4148834,4,5
4003387,4164437,3,3
4003387,4174690,5,5
4003387,4180615,5,5
4003387,4215602,5,5
4003387,4221982,4,4
4003387,4332245,5,5
4003387,4336768,3,3
4003387,4336890,3,3
4003387,4337317,5,5
4003387,4338611,4,4
4003387,40480172,3,4
4003387,40481446,3,3
4003387,40482815,3,3
4003387,40485434,3,3
4003387,44783044,4,4
4003387,44790436,4,4
4003565,45769228,4,4
4003568,2001490,3,3
4003568,4020234,3,3
4003568,4075541,2,2
4003568,40482392,4,4
4003568,42709991,3,3
4004038,2001490,4,4
4004038,4019141,4,4
4004038,4221982,4,4
4004038,4338609,5,5
4004040,2001467,2,2
4004040,2001470,3,3
4004040,4000619,4,4
4004040,4020376,5,5
4004040,4069636,5,5
4004040,4081158,4,5
4004040,4146733,3,4
4004040,4147581,5,5
4004040,4148834,3,4
4004040,4174690,4,4
4004040,4180615,4,4
4004040,4215602,4,4
4004040,4332245,4,4
4004040,4337317,4,4
4004040,40480172,3,3
4004040,40483557,4,5
4004040,40485434,2,2
4004040,44790436,3,3
4004041,2001467,3,4
4004041,2001470,4,5
4004041,2001476,4,7
4004041,2001992,5,5
4004041,4000619,5,6
4004041,4018430,5,7
4004041,4020371,5,5
4004041,4020376,6,7
4004041,4051169,4,4
4004041,4081158,5,7
4004041,4144854,4,4
4004041,4147581,6,7
4004041,4147709,5,6
4004041,4148834,4,6
4004041,4180615,5,6
4004041,4215602,5,6
4004041,4221982,5,5
4004041,4332245,5,6
4004041,4336890,4,4
4004041,4337317,5,6
4004041,40480172,3,4
4004041,40481027,3,3
4004041,40481446,2,4
4004041,40482392,3,3
4004041,40482815,3,4
4004041,40483557,5,7
4004041,44805913,5,6
4005186,4197113,2,2
4006473,37110775,1,1
4008950,4110184,4,4
4008950,4323818,4,5
4012176,2001469,4,5
4012176,4031920,5,6
4012176,4039864,4,5
4012176,4069636,3,7
4012176,4146733,4,5
4012176,4174690,5,6
4012176,4180615,3,6
4012176,4337440,3,4
4012176,40485434,3,4
4012176,44790436,4,5
4012185,2001467,3,4
4012185,2001469,3,5
4012185,2001474,3,3
4012185,2001479,2,3
4012185,2001490,2,5
4012185,2001551,4,4
4012185,4018431,4,4
4012185,4031920,5,6
4012185,4039864,4,5
4012185,4051169,3,5
4012185,4069636,6,7
4012185,4083543,3,7
4012185,4094190,4,6
4012185,4125858,3,5
4012185,4140162,2,4
4012185,4140440,3,6
4012185,4146733,4,6
4012185,4147581,4,7
4012185,4151906,6,6
4012185,4164437,3,4
4012185,4174690,3,6
4012185,4180615,5,6
4012185,4195096,4,6
4012185,4221982,2,5
4012185,4222516,3,4
4012185,4266393,3,5
4012185,4302303,5,5
4012185,4322710,6,8
4012185,4336765,4,4
4012185,4336768,4,4
4012185,4336887,3,3
4012185,4336890,4,4
4012185,4337318,3,3
4012185,4337438,4,4
4012185,4337440,4,4
4012185,4337441,5,5
4012185,4338611,5,5
4012185,4338614,5,5
4012185,4339965,4,4
4012185,4339967,4,6
4012185,4351734,3,3
4012185,40479326,7,7
4012185,40480989,6,6
4012185,40481027,6,6
4012185,40483333,4,6
4012185,40485434,4,6
4012185,44783044,4,5
4012185,44789858,6,8
4012185,44790436,4,5
4012185,44810112,4,4
4012930,4021904,3,3
4012932,2001476,2,2
4012932,4000619,1,1
4012932,4018430,2,2
4012932,4020376,2,2
4012932,4081158,2,2
4012932,4147581,2,2
4012932,4147709,1,1
4012932,4148834,1,1
4012932,4180615,1,1
4012932,4215602,1,1
4012932,4332245,1,1
4012932,4337317,1,1
4012932,40483557,2,2
4012932,44805913,1,1
4013361,4322710,4,4
4013361,40481068,1,1
4013361,40483333,1,1
4013361,44789858,4,4
4014165,4127813,4,4
4014165,4208649,3,3
4014241,4080111,6,10
4014241,4080408,6,10
4014241,4099638,8,12
4014241,4110184,4,8
4014241,4149749,7,11
4014241,4220705,6,10
4014241,4241346,5,9
4014241,4242112,5,9
4014241,4339406,5,9
4014241,37117438,8,12
4014241,37118789,6,10
4017751,40479326,2,2
4017751,40481027,1,1
4017751,40485434,1,1
4017753,44783044,1,1
4017973,4197338,2,2
4017973,4197339,2,2
4017973,4200318,2,2
4017973,4324480,1,1
4017973,4336057,2,2
4018416,4197338,5,7
4018416,4197339,5,7
4018416,4200318,5,7
4018416,4324480,4,6
4018416,4336057,5,7
4018441,40481068,1,1
4018441,40482392,1,1
4018441,40483333,1,1
4018926,4322710,3,3
4018926,44789858,3,3
4019139,4019141,1,1
4019237,4322710,2,2
4019237,44789858,2,2
4019906,4197339,3,3
4019906,4203378,3,3
4019932,4140440,1,1
4020371,4020371,0,0
4020376,4020376,0,0
4020382,4174690,1,1
4020382,4195096,1,1
4020382,4339967,1,1
4021775,4172430,3,3
4021775,43022053,4,4
4021776,4021776,0,0
4021776,4172430,1,1
4021904,4021904,0,0
4021904,4283389,1,1
4022461,40479326,4,4
4022461,40480989,3,3
4022461,40481068,3,3
4022461,40482392,3,3
4022461,40483333,3,3
4022922,36716113,3,3
4023545,4124413,3,3
4023995,313217,5,6
4023995,438172,6,6
4023995,4027246,5,5
4023995,4028322,6,8
4023995,4049297,4,5
4023995,4064452,2,2
4023995,4065285,2,2
4023995,4079145,5,5
4023995,4088984,7,7
4023995,4088987,6,6
4023995,4089461,7,7
4023995,4091903,6,6
4023995,4100131,6,6
4023995,4100133,5,5
4023995,4100134,6,7
4023995,4100136,4,4
4023995,4100139,6,6
4023995,4100867,6,6
4023995,4100870,6,6
4023995,4101026,4,4
4023995,4101029,5,6
4023995,4101032,5,7
4023995,4101485,5,7
4023995,4102252,5,7
4023995,4102846,5,5
4023995,4102849,5,5
4023995,4102853,6,6
4023995,4102856,4,4
4023995,4103195,5,5
4023995,4108350,4,4
4023995,4108352,4,5
4023995,4108832,6,7
4023995,4111551,2,2
4023995,4119601,6,7
4023995,4121470,7,7
4023995,4124696,6,7
4023995,4124704,5,7
4023995,4137382,4,7
4023995,4139517,4,5
4023995,4141360,4,7
4023995,4146580,7,7
4023995,4154290,4,7
4023995,4171269,6,6
4023995,4187518,4,4
4023995,4190306,6,7
4023995,4199501,6,7
4023995,4218070,5,5
4023995,4221281,4,4
4023995,4229749,4,4
4023995,4232697,6,7
4023995,4236884,6,6
4023995,4273462,4,5
4023995,4289309,5,5
4023995,4300288,3,3
4023995,4302802,6,6
4023995,4316879,4,6
4023995,4317287,5,6
4023995,4321750,3,3
4023995,36712986,7,7
4023995,36714994,7,7
4023995,37110775,3,7
4023995,37395821,6,7
4023995,37395937,4,7
4023995,40486560,7,7
4023995,40486703,6,6
4023995,40487037,5,5
4023995,40487103,5,7
4023995,40487418,5,6
4023995,40488072,7,7
4023995,40488396,5,7
4023995,40488891,6,6
4023995,40489452,2,2
4023995,40489802,5,6
4023995,40490482,5,7
4023995,40491962,2,2
4023995,40493209,5,5
4023995,43020560,6,6
4023995,43020563,6,6
4023995,43020582,7,7
4023995,43020889,4,8
4023995,43020892,5,7
4023995,43021069,2,2
4023995,43021297,4,7
4023995,43021300,2,2
4023995,43021480,5,5
4023995,43021938,2,2
4023995,44803309,8,8
4023995,44803452,7,7
4023995,44803454,7,7
4023995,44803455,7,7
4023995,44804850,5,6
4023995,45768480,7,8
4024567,4081040,5,5
4024567,40491931,3,4
4024567,43020888,2,3
4024705,43020892,4,5
4025034,4124413,5,5
4025205,4193786,1,1
4027246,4027246,0,0
4027255,434467,3,3
4027255,438172,3,3
4027255,4027246,2,2
4027255,4049297,2,2
4027255,4100131,3,3
4027255,4100134,3,4
4027255,4100136,1,1
4027255,4100137,2,2
4027255,4100139,3,3
4027255,4100867,3,3
4027255,4100870,3,3
4027255,4101026,1,1
4027255,4101029,2,3
4027255,4101032,3,4
4027255,4101485,3,4
4027255,4102846,2,2
4027255,4102849,2,2
4027255,4102852,3,3
4027255,4102856,1,1
4027255,4108350,1,1
4027255,4108352,2,2
4027255,4121470,4,4
4027255,4124689,3,3
4027255,4221281,1,1
4027255,4289309,2,2
4027255,4316879,3,3
4027255,4317287,2,3
4027255,37110775,4,4
4027255,40486063,4,4
4027255,40486560,4,4
4027255,40486703,3,3
4027255,40487037,2,2
4027255,40487103,2,4
4027255,40487418,2,3
4027255,40488396,3,4
4027255,40488891,3,3
4027255,40489802,2,3
4027255,40491008,2,2
4027255,40493209,2,2
4027255,43020563,3,3
4027255,43020582,4,4
4027255,43020889,5,5
4027255,43020892,2,4
4027255,43021062,2,3
4027255,43021297,3,5
4027255,43021480,2,2
4027255,43021997,2,2
4027255,44803309,5,5
4027255,44803452,4,4
4027255,44803455,4,4
4027384,43021060,6,7
4027384,43021062,6,7
4027403,2001490,5,7
4027403,2001578,7,7
4027403,4019141,5,7
4027403,4077018,6,6
4027403,4081158,3,3
4027403,4130387,3,7
4027403,4221982,5,7
4027403,4338609,6,8
4027403,44812289,3,3
4027932,4179421,2,2
4028071,313217,7,8
4028071,314665,8,8
4028071,4027246,4,7
4028071,4066746,5,10
4028071,4068155,7,7
4028071,4088504,8,8
4028071,4088984,9,9
4028071,4088986,6,6
4028071,4089460,9,9
4028071,4089461,9,9
4028071,4091903,8,8
4028071,4098133,6,10
4028071,4100130,8,8
4028071,4100131,8,8
4028071,4100133,7,7
4028071,4100136,6,6
4028071,4100138,5,8
4028071,4100867,5,8
4028071,4100869,5,8
4028071,4101026,6,6
4028071,4101033,6,10
4028071,4102252,7,9
4028071,4102845,4,7
4028071,4102853,5,8
4028071,4102856,6,6
4028071,4108352,7,7
4028071,4119602,8,9
4028071,4120084,6,8
4028071,4121470,7,9
4028071,4124696,8,9
4028071,4124704,7,9
4028071,4146580,9,9
4028071,4152594,7,7
4028071,4154290,6,9
4028071,4176112,9,9
4028071,4190306,8,9
4028071,4199501,8,9
4028071,4219995,7,9
4028071,4229749,6,7
4028071,4232691,8,9
4028071,4232697,8,9
4028071,4236884,5,8
4028071,4273462,7,7
4028071,4277903,7,9
4028071,4302802,8,8
4028071,4316879,6,8
4028071,4317287,7,8
4028071,36712986,9,9
4028071,36716113,5,8
4028071,37110775,6,9
4028071,37395937,7,9
4028071,40486560,6,9
4028071,40486703,8,8
4028071,40487103,7,9
4028071,40487418,7,8
4028071,40487587,5,8
4028071,40488072,6,9
4028071,40489802,7,8
4028071,40490482,7,9
4028071,40490945,7,10
4028071,40491009,7,7
4028071,40493209,4,7
4028071,40493497,7,10
4028071,43020560,8,8
4028071,43020562,8,8
4028071,43020563,8,8
4028071,43020888,5,5
4028071,43020889,6,10
4028071,43020933,7,7
4028071,43021060,7,9
4028071,43021733,8,8
4028071,43021828,7,7
4028071,44803454,6,9
4028071,44804850,7,8
4028071,45768480,9,10
4028092,4110932,5,5
4028092,4225249,4,4
4028244,4098133,2,2
4028244,36715042,2,2
4028265,43021297,4,4
4028367,4139517,2,2
4028367,4154290,2,2
4028367,4303256,4,4
4029205,2001469,5,8
4029205,2001474,5,7
4029205,2001476,5,10
4029205,2001479,4,6
4029205,2001490,4,9
4029205,2001551,5,9
4029205,4018430,6,9
4029205,4018431,3,8
4029205,4020234,6,8
4029205,4031920,7,9
4029205,4039864,6,8
4029205,4055567,6,7
4029205,4075541,5,7
4029205,4083543,5,9
4029205,4094190,6,8
4029205,4115329,4,6
4029205,4125858,5,7
4029205,4126658,5,5
4029205,4140440,5,10
4029205,4144854,5,8
4029205,4147709,5,9
4029205,4164437,5,9
4029205,4181800,4,9
4029205,4195096,6,8
4029205,4222516,4,9
4029205,4287115,2,2
4029205,4302303,3,9
4029205,4322710,6,10
4029205,4336764,4,6
4029205,4336765,6,9
4029205,4336767,3,3
4029205,4336887,5,7
4029205,4337318,5,7
4029205,4337437,6,9
4029205,4337440,6,7
4029205,4337442,3,8
4029205,4338610,6,9
4029205,4338611,5,9
4029205,4338613,4,9
4029205,4339961,6,9
4029205,4339966,5,8
4029205,4339967,6,8
4029205,4351734,4,7
4029205,40479326,7,9
4029205,40480989,4,8
4029205,40481068,6,7
4029205,40482392,5,9
4029205,40483333,6,7
4029205,40483706,5,7
4029205,42690505,4,7
4029205,42709991,5,8
4029205,44789858,6,10
4029205,44789913,8,10
4029205,44790918,7,8
4029205,44805321,6,6
4029205,44810112,6,8
4029205,44812153,5,8
4029205,44812289,4,7
4029205,45769228,4,8
4029556,4083543,4,4
4029556,4181800,4,4
4029631,4225249,2,2
4029714,40483706,2,2
4029811,4232658,1,1
4029816,4229749,2,2
4029816,43021060,4,4
4030031,45769228,3,3
4030647,4021904,3,4
4030647,4115329,1,1
4030647,4336766,4,4
4030647,4338610,3,3
4030647,40480172,3,4
4031263,4336768,1,1
4031263,4336890,1,1
4031263,4338611,2,2
4031618,4093556,3,3
4031618,37113663,4,4
4031920,4031920,0,0
4032234,4021904,4,4
4032234,4140162,1,1
4032234,4174690,2,2
4032234,4266393,2,2
4032234,4336766,5,5
4032234,40480172,1,1
4032251,4332245,3,4
4033224,44803702,3,3
4033224,44803842,3,3
4033224,44803845,3,3
4033224,44803863,3,3
4033670,4047554,2,2
4033670,44790918,3,3
4034052,4080111,7,8
4034052,4080277,8,9
4034052,4080412,6,7
4034052,4080719,9,10
4034052,4110184,5,7
4034052,4134660,10,11
4034052,4149749,8,9
4034052,4220705,7,8
4034052,4225249,7,11
4034052,4241346,6,7
4034052,4242112,6,7
4034052,4323818,6,8
4034052,37113210,10,11
4034052,37117438,9,10
4034052,37118789,7,8
4034374,4147581,3,3
4034374,4221982,3,3
4034374,4337317,2,2
4038674,4040916,1,1
4040388,36716113,3,4
4040390,2001465,5,7
4040390,2001467,5,6
4040390,2001470,5,7
4040390,2001481,5,5
4040390,2001578,2,7
4040390,2001992,2,7
4040390,4000619,7,8
4040390,4019141,5,5
4040390,4019944,5,8
4040390,4020371,6,7
4040390,4020376,8,9
4040390,4021904,6,7
4040390,4047554,6,6
